id,count,unicode,normalized,image
KR1740,00000056,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1740.png
KR1741,00000056,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1741.png
KR1742,00000056,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1742.png
KR1743,00000056,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1743.png
KR1744,00000056,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1744.png
KR1745,00000056,,[莫-大+羽],https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1745.png
KR1746,00000056,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1746.png
KR1747,00000056,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1747.png
KR1748,00000056,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1748.png
KR1749,00000056,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1749.png
KR1750,00000056,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1750.png
KR1751,00000056,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1751.png
KR1752,00000056,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1752.png
KR1753,00000056,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1753.png
KR1754,00000056,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1754.png
KR1755,00000056,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1755.png
KR1756,00000056,𡶭,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1756.png
KR1757,00000056,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1757.png
KR1758,00000055,,纂,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1758.png
KR1759,00000055,,[菱-土+(鬯-匕)],https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1759.png
KR1760,00000055,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1760.png
KR1761,00000055,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1761.png
KR1762,00000055,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1762.png
KR1763,00000055,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1763.png
KR1764,00000055,𨄅,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1764.png
KR1765,00000055,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1765.png
KR1766,00000055,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1766.png
KR1767,00000055,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1767.png
KR1768,00000055,,"疌:1,康:1",https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1768.png
KR1769,00000055,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1769.png
KR1770,00000054,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1770.png
KR1771,00000054,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1771.png
KR1772,00000054,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1772.png
KR1773,00000054,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1773.png
KR1774,00000054,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1774.png
KR1775,00000054,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1775.png
KR1776,00000054,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1776.png
KR1777,00000054,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1777.png
KR1778,00000054,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1778.png
KR1779,00000054,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1779.png
KR1780,00000054,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1780.png
KR1781,00000054,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1781.png
KR1782,00000054,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1782.png
KR1783,00000054,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1783.png
KR1784,00000053,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1784.png
KR1785,00000053,,𨁝,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1785.png
KR1786,00000053,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1786.png
KR1787,00000053,,緬,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1787.png
KR1788,00000053,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1788.png
KR1789,00000053,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1789.png
KR1790,00000053,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1790.png
KR1791,00000053,𨚲,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1791.png
KR1792,00000053,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1792.png
KR1793,00000053,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1793.png
KR1794,00000053,,徹,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1794.png
KR1795,00000053,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1795.png
KR1796,00000053,,縠,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1796.png
KR1797,00000052,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1797.png
KR1798,00000052,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1798.png
KR1799,00000052,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1799.png
KR1800,00000052,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1800.png
KR1801,00000052,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1801.png
KR1802,00000052,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1802.png
KR1803,00000052,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1803.png
KR1804,00000052,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1804.png
KR1805,00000052,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1805.png
KR1806,00000052,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1806.png
KR1807,00000052,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1807.png
KR1808,00000052,,[泳-永+貢],https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1808.png
KR1809,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1809.png
KR1810,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1810.png
KR1811,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1811.png
KR1812,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1812.png
KR1813,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1813.png
KR1814,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1814.png
KR1815,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1815.png
KR1816,00000051,,墼,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1816.png
KR1817,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1817.png
KR1818,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1818.png
KR1819,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1819.png
KR1820,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1820.png
KR1821,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1821.png
KR1822,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1822.png
KR1823,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1823.png
KR1824,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1824.png
KR1825,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1825.png
KR1826,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1826.png
KR1827,00000051,,𦢊,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1827.png
KR1828,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1828.png
KR1829,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1829.png
KR1830,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1830.png
KR1831,00000051,,"𤞞:3,　:1,俗:1",https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1831.png
KR1832,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1832.png
KR1833,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1833.png
KR1834,00000051,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1834.png
KR1835,00000050,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1835.png
KR1836,00000050,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1836.png
KR1837,00000050,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1837.png
KR1838,00000050,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1838.png
KR1839,00000050,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1839.png
KR1840,00000050,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1840.png
KR1841,00000050,,[穫-禾+火],https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1841.png
KR1842,00000050,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1842.png
KR1843,00000050,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1843.png
KR1844,00000050,,"屎:10,[尸@矢]:8",https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1844.png
KR1845,00000050,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1845.png
KR1846,00000050,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1846.png
KR1847,00000050,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1847.png
KR1848,00000050,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1848.png
KR1849,00000050,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1849.png
KR1850,00000050,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1850.png
KR1851,00000049,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1851.png
KR1852,00000049,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1852.png
KR1853,00000049,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1853.png
KR1854,00000049,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1854.png
KR1855,00000049,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1855.png
KR1856,00000049,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1856.png
KR1857,00000049,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1857.png
KR1858,00000049,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1858.png
KR1859,00000049,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1859.png
KR1860,00000048,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1860.png
KR1861,00000048,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1861.png
KR1862,00000048,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1862.png
KR1863,00000048,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1863.png
KR1864,00000048,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1864.png
KR1865,00000048,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1865.png
KR1866,00000048,,[巾*夾],https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1866.png
KR1867,00000048,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1867.png
KR1868,00000048,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1868.png
KR1869,00000048,𥯦,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1869.png
KR1870,00000048,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1870.png
KR1871,00000048,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1871.png
KR1872,00000048,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1872.png
KR1873,00000048,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1873.png
KR1874,00000048,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1874.png
KR1875,00000048,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1875.png
KR1876,00000047,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1876.png
KR1877,00000047,𤭁,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1877.png
KR1878,00000047,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1878.png
KR1879,00000047,,隷,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1879.png
KR1880,00000047,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1880.png
KR1881,00000047,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1881.png
KR1882,00000047,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1882.png
KR1883,00000047,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1883.png
KR1884,00000047,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1884.png
KR1885,00000047,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1885.png
KR1886,00000047,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1886.png
KR1887,00000047,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1887.png
KR1888,00000046,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1888.png
KR1889,00000046,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1889.png
KR1890,00000046,,"嘴:6,觜:2",https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1890.png
KR1891,00000046,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1891.png
KR1892,00000046,𪊍,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1892.png
KR1893,00000046,𨟉,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1893.png
KR1894,00000046,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1894.png
KR1895,00000046,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1895.png
KR1896,00000046,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1896.png
KR1897,00000046,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1897.png
KR1898,00000046,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1898.png
KR1899,00000046,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1899.png
KR1900,00000046,,廛,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1900.png
KR1901,00000046,,返,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1901.png
KR1902,00000045,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1902.png
KR1903,00000045,𥋋,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1903.png
KR1904,00000045,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1904.png
KR1905,00000045,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1905.png
KR1906,00000045,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1906.png
KR1907,00000045,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1907.png
KR1908,00000045,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1908.png
KR1909,00000045,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1909.png
KR1910,00000045,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1910.png
KR1911,00000045,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1911.png
KR1912,00000045,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1912.png
KR1913,00000045,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1913.png
KR1914,00000045,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1914.png
KR1915,00000045,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1915.png
KR1916,00000045,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1916.png
KR1917,00000045,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1917.png
KR1918,00000045,𤍟,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1918.png
KR1919,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1919.png
KR1920,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1920.png
KR1921,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1921.png
KR1922,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1922.png
KR1923,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1923.png
KR1924,00000044,,獬,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1924.png
KR1925,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1925.png
KR1926,00000044,,"焦:2,燋:1",https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1926.png
KR1927,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1927.png
KR1928,00000044,,庶,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1928.png
KR1929,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1929.png
KR1930,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1930.png
KR1931,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1931.png
KR1932,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1932.png
KR1933,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1933.png
KR1934,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1934.png
KR1935,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1935.png
KR1936,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1936.png
KR1937,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1937.png
KR1938,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1938.png
KR1939,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1939.png
KR1940,00000044,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1940.png
KR1941,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1941.png
KR1942,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1942.png
KR1943,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1943.png
KR1944,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1944.png
KR1945,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1945.png
KR1946,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1946.png
KR1947,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1947.png
KR1948,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1948.png
KR1949,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1949.png
KR1950,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1950.png
KR1951,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1951.png
KR1952,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1952.png
KR1953,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1953.png
KR1954,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1954.png
KR1955,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1955.png
KR1956,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1956.png
KR1957,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1957.png
KR1958,00000043,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1958.png
KR1959,00000042,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1959.png
KR1960,00000042,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1960.png
KR1961,00000042,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1961.png
KR1962,00000042,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1962.png
KR1963,00000042,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1963.png
KR1964,00000042,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1964.png
KR1965,00000042,,[唆-口+鬲],https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1965.png
KR1966,00000042,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1966.png
KR1967,00000042,𢦦,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1967.png
KR1968,00000042,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1968.png
KR1969,00000042,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1969.png
KR1970,00000042,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1970.png
KR1971,00000042,,,https://github.com/kanripo/KR-Gaiji/raw/master/images/KR1971.png
